sample,metabolite,communication_score,z_score,p_value,fdr,n_gene_pairs,Disease Label,Patient_ID,General Categorization
V10S15-054_D,L-Glutamine,17430.01827566615,40.065230129076,0.0,0.0,91,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Fatty acid,8990.482784186608,37.51753867454907,2.384282642375289e-308,2.2889113366802774e-306,21,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,L-Histidine,8389.976072774223,36.284549753280196,1.417851521121004e-288,9.074249735174425e-287,15,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,L-Serine,10348.017195855165,32.84419367826206,6.892952233119382e-237,3.3086170718973036e-235,36,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,L-Asparagine,5883.1258385459605,30.50298994481256,1.1892537917039595e-204,4.566734560143204e-203,10,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,L-Cysteine,6572.296827040187,29.121660848725014,9.54722575847974e-187,3.055112242713517e-185,15,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Iron,8883.61876915078,27.651500326011305,1.3386188147820024e-168,3.671640177687778e-167,45,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Zinc,7500.583371395819,26.969785509069006,1.6718383598508604e-160,4.0124120636420653e-159,78,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,L-Alanine,6977.2258162233165,24.84537006632262,1.4508395066190777e-136,3.095124280787366e-135,28,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Sodium,5126.951612242852,20.08591447874235,4.900108419020151e-90,9.40820816451869e-89,55,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Water,5810.330568449465,19.433643069490014,2.0043734600811652e-84,3.498542766687125e-83,15,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Glycine,1979.249295801471,18.801281726642166,3.685669794174704e-79,5.897071670679526e-78,3,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Citric acid,669.2372742577141,18.68280607092543,3.4165423564645007e-78,4.685543803151315e-77,1,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Oxalic acid,669.2372742577141,18.68280607092543,3.4165423564645007e-78,4.685543803151315e-77,1,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Heme,2920.0752584781108,18.06381747764679,3.071204720750035e-73,3.931142042560045e-72,6,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,L-Proline,1864.5743055341602,17.71196124357356,1.6952489992154807e-70,2.0342987990585768e-69,3,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,L-Methionine,3062.306054818502,17.215633368806547,1.013589003488221e-66,1.1447593451161083e-65,10,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,L-Leucine,2425.1586285454364,15.38718720798197,9.9759415056504e-54,1.064100427269376e-52,28,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Taurocholic acid,3444.4725064845047,15.070427019082944,1.2673473762013088e-51,1.2806878748981647e-50,45,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Chloride ion,1795.507973963144,13.684957860420324,6.243976247502616e-43,5.994217197602511e-42,15,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Calcium release-activated calcium transport,1190.3051774333412,13.395120712400857,3.228548598835404e-41,2.9518158617923693e-40,6,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Acetate,1406.2188436989252,12.93274993820319,1.470539954429327e-38,1.2833803238655947e-37,6,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Ethanol,460.6365184916298,12.859389450043286,3.808798497654888e-38,3.1795187458684284e-37,1,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Choline,2041.8960134233714,12.577480310304828,1.4042269314117717e-36,1.1233815451294174e-35,15,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Vitamin A,440.85129690927516,12.307054019678308,4.149887145633486e-35,3.187113327846517e-34,1,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Nicotinate,1318.1309288028783,12.122620717539574,4.0077191637404896e-34,2.9595464593775925e-33,6,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,D-Glucose,2311.918973019416,11.985921909679787,2.105664585514835e-33,1.4973614830327717e-32,55,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,L-Glutamate,1689.8296464943132,11.655433749423146,1.0764069535260463e-31,7.381076252750031e-31,21,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Pyruvate,1410.2223859750375,10.129668359146388,2.0401548726306516e-24,1.350723226017535e-23,21,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,L-Arginine,1241.077929201081,9.699351980591118,1.5170977803503105e-22,9.709425794241988e-22,21,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Folic acid,1615.3573680663903,9.261844982768638,1.0046487752569133e-20,6.222340801591205e-20,28,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Estradiol,1160.9810085527033,8.959002078642623,1.638149838039762e-19,9.828899028238572e-19,10,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Adenosine triphosphate,898.7413196511222,8.37753421074555,2.7024029018363228e-17,1.5723071428865877e-16,6,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Arachidonic acid,664.7483571240822,7.794930929255039,3.2221859764721903e-15,1.8195873749490015e-14,6,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Dehydroascorbic acid,622.6526635505293,7.6991991028229005,6.846084242333201e-15,3.651244929244374e-14,6,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Docosahexaenoic acid,622.6526635505293,7.6991991028229005,6.846084242333201e-15,3.651244929244374e-14,6,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,D-Galactose,687.931326544846,7.311552982579959,1.3203617989028345e-13,6.851607172684979e-13,10,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Vitamin D3,401.9837081742787,6.81914688699805,4.579136264353091e-12,2.3136688493573513e-11,3,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Uridine,482.8801604059886,6.710179036511737,9.719288196684491e-12,4.241143940371415e-11,3,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Guanosine,482.8801604059886,6.710179036511737,9.719288196684491e-12,4.241143940371415e-11,3,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Inosine,482.8801604059886,6.710179036511737,9.719288196684491e-12,4.241143940371415e-11,3,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Thymidine,482.8801604059886,6.710179036511737,9.719288196684491e-12,4.241143940371415e-11,3,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Cytidine,482.8801604059886,6.710179036511737,9.719288196684491e-12,4.241143940371415e-11,3,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Adenosine,482.8801604059886,6.710179036511737,9.719288196684491e-12,4.241143940371415e-11,3,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,L-Lactate,813.0422523535345,6.608169155678981,1.9455097477717454e-11,8.30084159049278e-11,21,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,L-Phenylalanine,635.7838870964033,6.324199493592153,1.2727434863062357e-10,5.312320638495592e-10,15,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,L-Cystine,209.5151977411793,5.848944699996926,2.4735075458382696e-09,9.790105875233704e-09,1,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Dipeptides,390.07096548658797,5.847270911957859,2.498516603575268e-09,9.790105875233704e-09,3,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Tripeptides,390.07096548658797,5.847270911957859,2.498516603575268e-09,9.790105875233704e-09,3,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,Cyclic AMP,474.58557178381693,5.7596645662380865,4.214062694457279e-09,1.6182000746715952e-08,6,Fibrotic,112584,Normal vs inflammatory
V10S15-054_D,25-Hydroxycholesterol,203.52461615041972,5.681708237807407,6.667800785347341e-09,2.5102308838954696e-08,1,Fibrotic,112584,Normal vs inflammatory
